0, 0, 3, 2, 1
4, 14, 6, 3, 50
2, 6, 5, 3, 38
4, 18, 4, 3, 45
1, 2, 3, 3, 16
6, 85, 8, 4, 315
7, 267, 7, 4, 864
5, 64, 6, 4, 154
3, 16, 5, 4, 102
2, 13, 4, 4, 39
2, 5, 3, 4, 16
6, 215, 10, 5, 785
6, 91, 9, 5, 435
6, 46, 8, 5, 221
1, 1, 7, 5, 5
4, 40, 6, 5, 120
6, 84, 5, 5, 340
2, 6, 4, 5, 29
1, 2, 3, 5, 5
3, 28, 12, 6, 218
2, 4, 10, 6, 28
5, 112, 9, 6, 605
5, 70, 8, 6, 287
3, 17, 7, 6, 57
4, 47, 6, 6, 181
4, 29, 5, 6, 122
0, 0, 4, 6, 1
3, 19, 3, 6, 68
2, 7, 14, 7, 17
7, 334, 13, 7, 844
10, 1820, 12, 7, 8109
12, 35420, 15, 8, 57404
3, 21, 18, 9, 38
9, 4830, 17, 9, 4664
4, 48, 16, 9, 65
12, 13883, 15, 9, 15895
6, 118, 20, 10, 161
7, 1290, 19, 10, 1327
13, 83073, 18, 10, 68040
12, 128786, 21, 11, 117381
13, 240392, 24, 12, 231972
11, 75519, 28, 14, 112536
1, 1, 30, 15, 7
18, 33474, 29, 15, 73015
3, 6, 4, 2, 31
0, 0, 3, 2, 1
5, 19, 6, 3, 61
2, 3, 5, 3, 10
2, 6, 4, 3, 24
3, 18, 3, 3, 58
4, 20, 8, 4, 73
6, 72, 7, 4, 262
3, 13, 6, 4, 46
2, 5, 5, 4, 23
3, 12, 4, 4, 50
1, 2, 3, 4, 6
4, 47, 10, 5, 148
4, 42, 9, 5, 141
7, 140, 8, 5, 470
5, 125, 7, 5, 344
5, 90, 6, 5, 295
3, 14, 5, 5, 38
3, 22, 4, 5, 65
1, 2, 3, 5, 6
5, 73, 12, 6, 264
7, 549, 11, 6, 1844
7, 229, 10, 6, 827
4, 65, 9, 6, 261
2, 5, 8, 6, 14
6, 319, 7, 6, 1103
4, 66, 6, 6, 204
6, 290, 5, 6, 990
5, 128, 4, 6, 383
0, 0, 3, 6, 2
12, 32322, 13, 7, 86678
8, 1643, 16, 8, 1491
4, 32, 15, 8, 67
9, 2018, 14, 8, 1767
9, 2665, 13, 8, 2134
7, 154, 18, 9, 148
3, 16, 17, 9, 27
13, 19930, 16, 9, 23007
11, 23809, 20, 10, 22398
7, 339, 22, 11, 246
8, 2237, 21, 11, 1861
10, 979, 24, 12, 1413
6, 438, 23, 12, 445
7, 1017, 22, 12, 1235
12, 8000, 20, 12, 6751
9, 5720, 26, 13, 5295
6, 286, 25, 13, 333
8, 6183, 32, 16, 5249
8, 1752, 31, 16, 1467
1, 3, 30, 16, 3
18, 21961430, 34, 17, 25215478
18, 18816130, 36, 18, 23743616
2, 11, 40, 20, 29
15, 2561460, 39, 20, 3287838
13, 297622, 42, 21, 464400
1, 1, 4, 2, 8
2, 3, 3, 2, 12
3, 7, 6, 3, 25
2, 6, 4, 3, 14
1, 2, 3, 3, 5
0, 0, 8, 4, 1
3, 22, 7, 4, 67
5, 71, 6, 4, 162
2, 9, 5, 4, 66
0, 0, 4, 4, 1
3, 22, 3, 4, 68
3, 16, 10, 5, 71
8, 94, 9, 5, 249
6, 171, 8, 5, 461
6, 82, 7, 5, 281
4, 21, 6, 5, 83
4, 90, 5, 5, 212
1, 2, 4, 5, 7
3, 23, 3, 5, 91
4, 33, 12, 6, 109
2, 10, 11, 6, 31
2, 7, 10, 6, 33
7, 426, 9, 6, 1466
4, 101, 8, 6, 227
2, 3, 7, 6, 21
7, 229, 6, 6, 480
4, 33, 5, 6, 94
2, 7, 4, 6, 46
2, 9, 3, 6, 16
3, 11, 14, 7, 31
8, 914, 13, 7, 2373
9, 3599, 12, 7, 16125
5, 104, 16, 8, 412
5, 130, 15, 8, 439
12, 37576, 18, 9, 58009
6, 242, 20, 10, 502
14, 413982, 19, 10, 326052
10, 2411, 22, 11, 2217
5, 217, 21, 11, 162
6, 190, 20, 11, 139
12, 21291, 19, 11, 17217
13, 184495, 24, 12, 157690
19, 29999421, 26, 13, 33883292
5, 159, 32, 16, 138
15, 1251732, 34, 17, 1834745
17, 6277248, 36, 18, 8108486
16, 824275, 38, 19, 992697
2, 3, 4, 2, 5
1, 1, 3, 2, 1
4, 22, 6, 3, 42
2, 5, 5, 3, 7
3, 15, 4, 3, 19
1, 2, 3, 3, 3
5, 86, 8, 4, 116
2, 3, 7, 4, 9
1, 1, 6, 4, 2
2, 7, 5, 4, 16
2, 7, 4, 4, 10
3, 18, 3, 4, 49
5, 75, 10, 5, 121
6, 37, 9, 5, 59
1, 2, 8, 5, 3
3, 11, 7, 5, 14
4, 27, 6, 5, 56
2, 9, 5, 5, 19
4, 74, 4, 5, 94
1, 1, 3, 5, 1
7, 198, 12, 6, 311
5, 38, 11, 6, 62
2, 9, 10, 6, 22
4, 54, 9, 6, 67
8, 479, 8, 6, 592
4, 70, 7, 6, 104
6, 363, 6, 6, 438
3, 20, 5, 6, 25
2, 10, 4, 6, 13
1, 3, 3, 6, 5
8, 1884, 14, 7, 2624
4, 38, 13, 7, 111
4, 34, 12, 7, 69
9, 1428, 11, 7, 2419
7, 700, 10, 7, 749
3, 32, 9, 7, 42
7, 848, 8, 7, 952
3, 29, 7, 7, 40
5, 186, 6, 7, 184
5, 247, 5, 7, 286
6, 456, 4, 7, 721
1, 1, 3, 7, 2
11, 11546, 16, 8, 14977
9, 472, 18, 9, 433
7, 281, 16, 9, 191
13, 33933, 20, 10, 39738
7, 1246, 22, 11, 1993
9, 2522, 21, 11, 2421
13, 157708, 20, 11, 165894
4, 34, 24, 12, 42
11, 2173, 23, 12, 1967
1, 3, 22, 12, 5
1, 1, 21, 12, 2
8, 1529, 20, 12, 1085
15, 23858, 26, 13, 26993
13, 19570, 28, 14, 20529
14, 979107, 30, 15, 831182
18, 19306758, 31, 16, 26836269
17, 601184, 34, 17, 755266
11, 86552, 35, 18, 110926
20, 89259574, 40, 20, 135918391
1, 1, 4, 2, 7
1, 1, 3, 2, 5
3, 7, 6, 3, 27
1, 1, 5, 3, 3
3, 14, 4, 3, 45
3, 7, 3, 3, 31
4, 30, 8, 4, 81
0, 0, 6, 4, 0
4, 42, 5, 4, 124
3, 21, 4, 4, 62
2, 6, 3, 4, 24
2, 7, 10, 5, 33
2, 11, 9, 5, 42
1, 3, 8, 5, 14
5, 115, 7, 5, 1407
3, 29, 6, 5, 119
4, 60, 5, 5, 215
2, 7, 4, 5, 33
4, 64, 3, 5, 274
7, 314, 12, 6, 1310
2, 5, 11, 6, 25
3, 18, 10, 6, 66
7, 261, 9, 6, 543
6, 470, 8, 6, 1367
5, 20, 7, 6, 57
7, 760, 6, 6, 1678
3, 17, 5, 6, 26
4, 28, 4, 6, 42
5, 174, 3, 6, 243
4, 57, 14, 7, 99
11, 487, 13, 7, 1023
6, 264, 12, 7, 532
5, 38, 11, 7, 73
6, 43, 10, 7, 77
4, 30, 9, 7, 71
3, 11, 8, 7, 24
6, 40, 7, 7, 86
5, 84, 6, 7, 156
0, 0, 5, 7, 0
3, 13, 4, 7, 18
5, 163, 3, 7, 160
4, 32, 16, 8, 61
6, 346, 15, 8, 369
3, 44, 14, 8, 459
5, 189, 13, 8, 196
9, 1249, 12, 8, 1032
7, 983, 11, 8, 634
5, 227, 10, 8, 162
7, 384, 9, 8, 263
6, 440, 8, 8, 286
4, 30, 7, 8, 33
7, 654, 6, 8, 497
5, 141, 5, 8, 466
4, 70, 4, 8, 43
8, 2498, 3, 8, 1205
14, 305611, 18, 9, 198204
5, 92, 20, 10, 88
3, 18, 19, 10, 14
8, 1998, 18, 10, 1491
12, 18593, 22, 11, 12238
11, 1074, 24, 12, 690
12, 90712, 23, 12, 63110
4, 82, 26, 13, 70
14, 197654, 28, 14, 149727
18, 4532979, 30, 15, 3694300
7, 1970, 32, 16, 1706
12, 61352, 31, 16, 62325
3, 6, 4, 2, 43
2, 3, 3, 2, 15
4, 21, 6, 3, 76
3, 11, 5, 3, 40
3, 11, 4, 3, 81
1, 1, 3, 3, 9
5, 28, 8, 4, 121
1, 1, 7, 4, 27
2, 7, 6, 4, 24
3, 11, 5, 4, 52
0, 0, 4, 4, 2
2, 7, 3, 4, 24
0, 0, 10, 5, 3
4, 31, 9, 5, 104
5, 100, 8, 5, 361
5, 41, 7, 5, 126
4, 48, 6, 5, 120
4, 66, 5, 5, 150
4, 51, 4, 5, 89
5, 131, 3, 5, 273
4, 119, 12, 6, 373
2, 8, 11, 6, 30
3, 12, 9, 6, 39
5, 104, 8, 6, 298
6, 82, 7, 6, 206
0, 0, 6, 6, 1
3, 24, 5, 6, 38
4, 67, 4, 6, 117
2, 15, 3, 6, 45
7, 193, 14, 7, 349
11, 4813, 13, 7, 7118
7, 303, 12, 7, 213
1, 3, 11, 7, 2
5, 89, 10, 7, 62
6, 328, 9, 7, 237
4, 59, 8, 7, 42
9, 577, 7, 7, 350
3, 25, 6, 7, 47
3, 23, 5, 7, 28
3, 22, 4, 7, 34
3, 18, 3, 7, 23
8, 2045, 16, 8, 1259
8, 1273, 15, 8, 940
5, 231, 14, 8, 265
8, 1533, 13, 8, 1260
4, 70, 12, 8, 41
7, 170, 11, 8, 244
5, 70, 10, 8, 56
5, 324, 9, 8, 203
5, 149, 8, 8, 85
8, 583, 7, 8, 297
7, 256, 6, 8, 133
10, 10645, 5, 8, 6934
6, 489, 4, 8, 253
0, 0, 3, 8, 0
7, 212, 18, 9, 161
2, 9, 17, 9, 8
4, 20, 16, 9, 35
12, 4646, 15, 9, 2922
9, 2605, 13, 9, 1601
9, 1278, 12, 9, 894
8, 2113, 11, 9, 1807
13, 124309, 10, 9, 71478
7, 681, 20, 10, 533
4, 60, 19, 10, 42
