5, 77, 5, 7, 147
6, 245, 4, 7, 382
1, 3, 3, 7, 6
9, 531, 18, 9, 1154
7, 124, 16, 9, 118
7, 466, 22, 11, 1054
9, 2634, 21, 11, 3377
4, 36, 24, 12, 48
11, 748, 23, 12, 945
1, 1, 22, 12, 2
1, 2, 21, 12, 3
8, 1020, 20, 12, 2314
1, 1, 4, 2, 17
1, 1, 3, 2, 6
3, 3, 6, 3, 11
1, 1, 5, 3, 4
3, 5, 4, 3, 14
3, 7, 3, 3, 20
4, 15, 8, 4, 82
0, 0, 6, 4, 1
4, 18, 5, 4, 92
3, 12, 4, 4, 38
2, 10, 3, 4, 114
2, 3, 10, 5, 100
2, 6, 9, 5, 72
1, 1, 8, 5, 24
5, 34, 7, 5, 177
3, 10, 6, 5, 74
4, 36, 5, 5, 252
2, 10, 4, 5, 76
4, 58, 3, 5, 375
7, 89, 12, 6, 372
2, 4, 11, 6, 16
3, 6, 10, 6, 23
7, 188, 9, 6, 719
6, 210, 8, 6, 721
5, 19, 7, 6, 60
7, 238, 6, 6, 561
3, 30, 5, 6, 64
4, 40, 4, 6, 86
5, 134, 3, 6, 281
4, 16, 14, 7, 37
11, 215, 13, 7, 577
6, 291, 12, 7, 559
5, 22, 11, 7, 53
6, 21, 10, 7, 51
4, 29, 9, 7, 69
3, 6, 8, 7, 144
6, 48, 7, 7, 108
5, 85, 6, 7, 177
0, 0, 5, 7, 0
3, 16, 4, 7, 32
5, 150, 3, 7, 267
4, 42, 16, 8, 84
6, 127, 15, 8, 199
3, 12, 14, 8, 18
5, 120, 13, 8, 193
9, 599, 12, 8, 651
7, 328, 11, 8, 313
5, 102, 10, 8, 104
7, 269, 9, 8, 249
6, 291, 8, 8, 266
4, 40, 7, 8, 44
7, 603, 6, 8, 625
5, 137, 5, 8, 476
4, 58, 4, 8, 47
8, 1579, 3, 8, 1134
5, 79, 20, 10, 81
3, 9, 19, 10, 11
8, 1311, 18, 10, 1935
11, 256, 24, 12, 245
4, 32, 26, 13, 33
7, 1205, 32, 16, 2032
3, 3, 4, 2, 14
2, 2, 3, 2, 11
4, 8, 6, 3, 32
3, 10, 5, 3, 38
3, 4, 4, 3, 39
1, 2, 3, 3, 12
5, 19, 8, 4, 111
1, 2, 7, 4, 12
2, 3, 6, 4, 42
3, 11, 5, 4, 79
0, 0, 4, 4, 1
2, 6, 3, 4, 40
0, 0, 10, 5, 1
4, 16, 9, 5, 94
5, 50, 8, 5, 202
5, 14, 7, 5, 40
4, 28, 6, 5, 87
4, 33, 5, 5, 88
4, 23, 4, 5, 86
5, 135, 3, 5, 370
4, 33, 12, 6, 198
2, 3, 11, 6, 16
3, 9, 9, 6, 35
5, 65, 8, 6, 403
6, 63, 7, 6, 221
0, 0, 6, 6, 0
3, 9, 5, 6, 31
4, 34, 4, 6, 76
2, 4, 3, 6, 10
7, 143, 14, 7, 388
11, 2703, 13, 7, 3312
7, 125, 12, 7, 116
1, 1, 11, 7, 1
5, 52, 10, 7, 49
6, 217, 9, 7, 202
4, 45, 8, 7, 42
9, 482, 7, 7, 1014
3, 15, 6, 7, 29
3, 9, 5, 7, 16
3, 12, 4, 7, 18
3, 24, 3, 7, 39
8, 2094, 16, 8, 1914
8, 734, 15, 8, 614
5, 66, 14, 8, 104
8, 2197, 13, 8, 2121
4, 27, 12, 8, 40
7, 93, 11, 8, 346
5, 33, 10, 8, 32
5, 87, 9, 8, 79
5, 180, 8, 8, 151
8, 336, 7, 8, 248
7, 165, 6, 8, 122
10, 6691, 5, 8, 6339
6, 324, 4, 8, 290
0, 0, 3, 8, 0
7, 123, 18, 9, 152
2, 4, 17, 9, 5
4, 17, 16, 9, 20
12, 3128, 15, 9, 3794
9, 1722, 13, 9, 2241
9, 903, 12, 9, 1231
8, 871, 11, 9, 1227
7, 644, 20, 10, 612
4, 50, 19, 10, 89
